"demanda_id","client_id","id_legado","titulo","natureza","data_abertura","status_interno","vinculada","vinculo","quadro","area_cxhub","status_cxhub","prioridade","tipo","criador","responsavel","motivo_bloqueio","rfi_id","destino_area","arquivo"
"D-2025-031","lofty-style","UMD-757","Liberar botão “Liberado para Integrar” para usuarias chave","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-757","","","Concluído","","Integração","Marina Santoro","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-031.md"
"D-2025-032","lofty-style","UMD-779","Criar campo “Nomes Antigos”","casa-cliente","06/11/2025","Concluída","Sim","CX Hub — ID: UMD-779","Operação","Sem Área","Concluído","","Configuração","Andrea Holmer","Laura Delgado, Andrea Holmer","","RFI-2025-001","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-032.md"
"D-2025-033","lofty-style","UMD-759","Incluir trava/bloqueio de variante quando produto tem código Linx","casa-cliente","06/11/2025","Concluída","Sim","CX Hub — ID: UMD-759","Operação","Sem Área","Concluído","","Integração","Marina Santoro","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-033.md"
"D-2025-034","lofty-style","UMD-795","Inativar as Estilistas que não fazem mais parte da empresa no campo de selção","casa-cliente","07/11/2025","Concluída","Sim","CX Hub — ID: UMD-795","Operação","Operação | KA","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-034.md"
"D-2025-035","lofty-style","UMD-808","Erro ao empenhar pacote de aviamento","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-808","Operação","Sem Área","Concluído","","Configuração","Andrea Holmer","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-035.md"
"D-2025-036","lofty-style","UMD-827","Erro validação","casa-cliente","19/11/2025","Concluída","Sim","CX Hub — ID: UMD-827","Operação","Sem Área","Concluído","","Suporte","Ana Paula Ramos","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-036.md"
"D-2025-037","lofty-style","UMD-841","Importação de novos produtos","casa-cliente","25/11/2025","Concluída","Sim","CX Hub — ID: UMD-841","Operação","Operação | KA","Concluído","","Suporte","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-037.md"
"D-2025-038","lofty-style","UMD-844","Custo diferente uMode x Linx","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-844","Tech","Suporte Tech","Concluído","","Bug","Ana Paula Ramos","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-038.md"
"D-2025-039","lofty-style","UMD-860","Configuração de CheckList","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-860","Operação","Operação | KA","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-039.md"
"D-2025-040","lofty-style","UMD-869","Ajustar Usuários, Perfil e Permissionamento","casa-cliente","04/12/2025","Concluída","Sim","CX Hub — ID: UMD-869","Operação","Sem Área","Concluído","","Configuração","Andrea Holmer","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-040.md"
"D-2025-041","lofty-style","UMD-870","Ajuste de Calculo Aba PCP","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-870","Operação","Operação | KA","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-041.md"
"D-2025-042","lofty-style","UMD-885","Criar Ficha de Impressão de Aprovação","casa-cliente","16/12/2025","Concluída","Sim","CX Hub — ID: UMD-885","Operação","Operação | KA","Concluído","","Configuração","Andrea Holmer","Laura Delgado","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-042.md"
"D-2025-043","lofty-style","UMD-887","No preço no Linx está com “.”, mas na uMode, está “,”","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-887","Operação","Sem Área","Concluído","","Configuração","Ana Paula Ramos","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-043.md"
"D-2025-044","lofty-style","UMD-888","Material duplicado no relatório de custo","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-888","Tech","Suporte Tech","Concluído","","Bug","Ana Paula Ramos","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2025-044.md"
"D-2026-001","lofty-style","UMD-917","Custo diferente - uMode e Linx - Retroativos","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-917","Tech","Suporte Tech","Cancelado","","Suporte","Ana Paula Ramos","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-001.md"
"D-2026-002","lofty-style","UMD-919","Materiais não cadastrados","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-919","Tech","Suporte Tech","Concluído","","Integração","Ana Paula Ramos","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-002.md"
"D-2026-003","lofty-style","UMD-925","Material duplicado no Linx","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-925","Operação","Sem Área","Concluído","","Bug","Andrea Holmer","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-003.md"
"D-2026-004","lofty-style","UMD-948","Possibilidade do Workflow por Variante","casa-cliente","26/01/2026","Concluída","Sim","CX Hub — ID: UMD-948","Operação","Operação | KA","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-004.md"
"D-2026-005","lofty-style","UMD-949","Possibilidade de Macroplan para controle de Armários","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-949","Operação","Operação | KA","Análise","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-005.md"
"D-2026-006","lofty-style","UMD-950","Possibilidade de acrescentar Rendimento e Prazo de Entrega na ficha de material","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-950","","","Backlog","","Configuração","Laura Delgado","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-006.md"
"D-2026-007","lofty-style","UMD-953","Materiais e produto não integraram","casa-cliente","27/01/2026","Concluída","Sim","CX Hub — ID: UMD-953","Operação","Sem Área","Concluído","","Bug","Ana Paula Ramos","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-007.md"
"D-2026-008","lofty-style","UMD-961","Revisão de Preços e Custos Integração de Escrita","casa-cliente","30/01/2026   (GMT-3)","Concluída","Sim","CX Hub — ID: UMD-961","Tech","Suporte Tech","Concluído","","Integração","Marina Santoro","Laura Delgado, Andrea Holmer","","RFI-2026-001","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-008.md"
"D-2026-009","lofty-style","UMD-964","Fornecedor não integrou","casa-cliente","03/02/2026","Concluída","Sim","CX Hub — ID: UMD-964","Operação","Sem Área","Concluído","","Bug","Marina Santoro","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-009.md"
"D-2026-010","lofty-style","UMD-997","Ficha técnica: empenho com erro na uMode e no Linx","casa-cliente","06/02/2026","Concluída","Sim","CX Hub — ID: UMD-997","","","Concluído","","Integração","Marina Santoro","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-010.md"
"D-2026-011","lofty-style","UMD-988","Materiais não integraram","casa-cliente","11/02/2026   (GMT-3)","Concluída","Sim","CX Hub — ID: UMD-988","","","Concluído","","Integração","Ana Paula Ramos","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-011.md"
"D-2026-012","lofty-style","UMD-987","Materiais não integraram","casa-cliente","11/02/2026   (GMT-3)","Concluída","Sim","CX Hub — ID: UMD-987","Tech","Suporte Tech","Concluído","","Integração","Ana Paula Ramos","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-012.md"
"D-2026-013","lofty-style","UMD-990","Linha com cód duplicado","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-990","Tech","Suporte Tech","Concluído","","Bug","Andrea Holmer","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-013.md"
"D-2026-014","lofty-style","UMD-999","Erro na importação","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-999","Operação","Sem Área","Concluído","","Bug","Andrea Holmer","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-014.md"
"D-2026-015","lofty-style","UMD-1007","Produtos não estão atualizando no Linx","casa-cliente","24/02/2026   (GMT-3)","Concluída","Sim","CX Hub — ID: UMD-1007","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-015.md"
"D-2026-016","lofty-style","UMD-1024","Produtos e materiais não integraram","casa-cliente","26/02/2026   (GMT-3)","Concluída","Sim","CX Hub — ID: UMD-1024","","","Concluído","","Integração","Ana Paula Ramos","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-016.md"
"D-2026-017","lofty-style","UMD-1031","Erro ao filtrar pelo Mapa de uma coleção específica","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-1031","Operação","Sem Área","Concluído","","Bug","Ana Paula Ramos","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-017.md"
"D-2026-018","lofty-style","UMD-1049","Produto não integrou","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-1049","","","Concluído","","Integração","Ana Paula Ramos","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-018.md"
"D-2026-019","lofty-style","UMD-1067","Produtos não integraram para o Linx","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-1067","","","Concluído","","Integração","Ana Paula Ramos","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-019.md"
"D-2026-020","lofty-style","UMD-1104","Cor não integrou","casa-cliente","17/03/2026","Concluída","Sim","CX Hub — ID: UMD-1104","","","Concluído","","Integração","Marina Santoro","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-020.md"
"D-2026-021","lofty-style","UMD-1100","Erro de integração de Fornecedor (Blusa Georgina e Feive Comercio)","casa-cliente","17/03/2026","Concluída","Sim","CX Hub — ID: UMD-1100","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-021.md"
"D-2026-022","lofty-style","UMD-1099","Produto com Cód. Linx “errado”","casa-cliente","17/03/2026","Concluída","Sim","CX Hub — ID: UMD-1099","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-022.md"
"D-2026-023","lofty-style","UMD-1101","Variantes e Materiais que não subiram pra uMode - Forro Malha e Chiffon Baia","casa-cliente","18/03/2026","Concluída","Sim","CX Hub — ID: UMD-1101","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-023.md"
"D-2026-024","lofty-style","UMD-1112","Erro de integração de Variante (Saia Citrino)","casa-cliente","19/03/2026","Concluída","Sim","CX Hub — ID: UMD-1112","Tech","Suporte Tech","Concluído","","Integração","Andrea Holmer","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-024.md"
"D-2026-025","lofty-style","UMD-1134","Produto não integrou variante - Vestido Art 23.03.0074","casa-cliente","25/03/2026","Concluída","Sim","CX Hub — ID: UMD-1134","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-025.md"
"D-2026-026","lofty-style","UMD-1142","Relatório de Gestão de Coleção","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-1142","Tech","Suporte Tech","Concluído","","Relatório","Laura Delgado","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-026.md"
"D-2026-027","lofty-style","UMD-1156","Alterar o perfil do Planejamento","casa-cliente","02/04/2026","Concluída","Sim","CX Hub — ID: UMD-1156","Operação","Operação | KA","Concluído","","Configuração","Andrea Holmer","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-027.md"
"D-2026-028","lofty-style","UMD-1157","Custo do Aviamento não está indo para o produto - SAIA CACAU / PONTEIRA TRANS RESINA","casa-cliente","03/04/2026","Concluída","Sim","CX Hub — ID: UMD-1157","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-028.md"
"D-2026-029","lofty-style","UMD-1160","Produtos com problema de integração","casa-cliente","07/04/2026","Concluída","Sim","CX Hub — ID: UMD-1160","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-029.md"
"D-2026-030","lofty-style","UMD-1164","Tecido não integrou","casa-cliente","08/04/2026","Concluída","Sim","CX Hub — ID: UMD-1164","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-030.md"
"D-2026-031","lofty-style","UMD-1179","Integração de Fornecedores - Não subiu","casa-cliente","10/04/2026","Concluída","Sim","CX Hub — ID: UMD-1179","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-031.md"
"D-2026-032","lofty-style","UMD-1178","Ativar/inativar Usuários","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-1178","Operação","Operação | KA","Concluído","","Configuração","Andrea Holmer","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-032.md"
"D-2026-033","lofty-style","UMD-1190","Correção do Perfil Compras Importado","casa-cliente","13/04/2026","Concluída","Sim","CX Hub — ID: UMD-1190","Operação","Sem Área","Concluído","","Configuração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-033.md"
"D-2026-034","lofty-style","UMD-1187","Produto cancelado na uMode, que segue ativo no Linx","casa-cliente","13/04/2026","Concluída","Sim","CX Hub — ID: UMD-1187","Tech","Suporte Tech","Concluído","","Integração","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-034.md"
"D-2026-035","lofty-style","UMD-1197","Erro ao gerar ficha de impressão do produto CALCA PETRA","casa-cliente","16/04/2026","Concluída","Sim","CX Hub — ID: UMD-1197","Operação","Sem Área","Concluído","","Suporte","Laura Delgado","Laura Delgado, Andrea Holmer","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-035.md"
"D-2026-036","lofty-style","UMD-1202","Produto aparece como integrado, mas não foi pro Linx - BLUSA FELICIA","casa-cliente","17/04/2026","Concluída","Sim","CX Hub — ID: UMD-1202","","","Concluído","","Integração","Laura Delgado","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-036.md"
"D-2026-037","lofty-style","UMD-1203","Liberar acesso para o Perfil Admin e Ficha Técnica poderem criar Tipo de Beneficiamento e Beneficiamento","casa-cliente","- Data de Previsão de Entrega: vazio","Concluída","Sim","CX Hub — ID: UMD-1203","","","Concluído","","Configuração","Laura Delgado","","","","","uMode/_Clientes/Lofty Style/00_Institucional/_demandas/D-2026-037.md"
